Date,Id,code,name,Hour,Value,unit_catalog,unit_effective,unit_override_applied,override_reason,Value_GWh
2026-06-03,Sistema,Sistema,,Hour20,12059214.52,kWh,kWh,False,,12.05921452
2026-06-03,Sistema,Sistema,,Hour21,11794719.66,kWh,kWh,False,,11.79471966
2026-06-03,Sistema,Sistema,,Hour22,11325243.31,kWh,kWh,False,,11.32524331
2026-06-03,Sistema,Sistema,,Hour23,10612647.31,kWh,kWh,False,,10.61264731
2026-06-03,Sistema,Sistema,,Hour24,9983900.84,kWh,kWh,False,,9.983900839999999
2026-06-04,Sistema,Sistema,,Hour01,9555443.8,kWh,kWh,False,,9.5554438
2026-06-04,Sistema,Sistema,,Hour02,9225608.69,kWh,kWh,False,,9.22560869
2026-06-04,Sistema,Sistema,,Hour03,8998013.24,kWh,kWh,False,,8.99801324
2026-06-04,Sistema,Sistema,,Hour04,8897310.19,kWh,kWh,False,,8.897310189999999
2026-06-04,Sistema,Sistema,,Hour05,9014412.77,kWh,kWh,False,,9.01441277
2026-06-04,Sistema,Sistema,,Hour06,9391134.47,kWh,kWh,False,,9.39113447
2026-06-04,Sistema,Sistema,,Hour07,9542875.13,kWh,kWh,False,,9.54287513
2026-06-04,Sistema,Sistema,,Hour08,9928893.6,kWh,kWh,False,,9.928893599999999
2026-06-04,Sistema,Sistema,,Hour09,10337199.36,kWh,kWh,False,,10.33719936
2026-06-04,Sistema,Sistema,,Hour10,10502434.14,kWh,kWh,False,,10.50243414
2026-06-04,Sistema,Sistema,,Hour11,10834856.25,kWh,kWh,False,,10.83485625
2026-06-04,Sistema,Sistema,,Hour12,11081343.83,kWh,kWh,False,,11.08134383
2026-06-04,Sistema,Sistema,,Hour13,11022179.31,kWh,kWh,False,,11.02217931
2026-06-04,Sistema,Sistema,,Hour14,11175413.73,kWh,kWh,False,,11.17541373
2026-06-04,Sistema,Sistema,,Hour15,11357151.02,kWh,kWh,False,,11.35715102
2026-06-04,Sistema,Sistema,,Hour16,11376280.44,kWh,kWh,False,,11.376280439999999
2026-06-04,Sistema,Sistema,,Hour17,11329304.76,kWh,kWh,False,,11.32930476
2026-06-04,Sistema,Sistema,,Hour18,11142033.22,kWh,kWh,False,,11.14203322
2026-06-04,Sistema,Sistema,,Hour19,11683137.58,kWh,kWh,False,,11.68313758
2026-06-04,Sistema,Sistema,,Hour20,11827206.77,kWh,kWh,False,,11.827206769999998
2026-06-04,Sistema,Sistema,,Hour21,11580151.21,kWh,kWh,False,,11.58015121
2026-06-04,Sistema,Sistema,,Hour22,11098378.83,kWh,kWh,False,,11.09837883
2026-06-04,Sistema,Sistema,,Hour23,10434086.83,kWh,kWh,False,,10.43408683
2026-06-04,Sistema,Sistema,,Hour24,9806084.62,kWh,kWh,False,,9.806084619999998
2026-06-05,Sistema,Sistema,,Hour01,9346705.12,kWh,kWh,False,,9.34670512
2026-06-05,Sistema,Sistema,,Hour02,8940987.57,kWh,kWh,False,,8.94098757
2026-06-05,Sistema,Sistema,,Hour03,8830346.36,kWh,kWh,False,,8.830346359999998
2026-06-05,Sistema,Sistema,,Hour04,8771862.51,kWh,kWh,False,,8.77186251
2026-06-05,Sistema,Sistema,,Hour05,8926528.11,kWh,kWh,False,,8.92652811
2026-06-05,Sistema,Sistema,,Hour06,9284588.49,kWh,kWh,False,,9.284588489999999
2026-06-05,Sistema,Sistema,,Hour07,9359894.59,kWh,kWh,False,,9.35989459
2026-06-05,Sistema,Sistema,,Hour08,9788530.61,kWh,kWh,False,,9.788530609999999
2026-06-05,Sistema,Sistema,,Hour09,10257451.42,kWh,kWh,False,,10.257451419999999
2026-06-05,Sistema,Sistema,,Hour10,10499857.34,kWh,kWh,False,,10.49985734
2026-06-05,Sistema,Sistema,,Hour11,10741244.55,kWh,kWh,False,,10.741244550000001
2026-06-05,Sistema,Sistema,,Hour12,10939339.49,kWh,kWh,False,,10.93933949
2026-06-05,Sistema,Sistema,,Hour13,10874441.39,kWh,kWh,False,,10.87444139
2026-06-05,Sistema,Sistema,,Hour14,10965922.62,kWh,kWh,False,,10.965922619999999
2026-06-05,Sistema,Sistema,,Hour15,11217309.21,kWh,kWh,False,,11.21730921
2026-06-05,Sistema,Sistema,,Hour16,11207341.26,kWh,kWh,False,,11.20734126
2026-06-05,Sistema,Sistema,,Hour17,11064248.55,kWh,kWh,False,,11.06424855
2026-06-05,Sistema,Sistema,,Hour18,10920072.81,kWh,kWh,False,,10.92007281
2026-06-05,Sistema,Sistema,,Hour19,11524135.25,kWh,kWh,False,,11.524135249999999
2026-06-05,Sistema,Sistema,,Hour20,11682797.86,kWh,kWh,False,,11.682797859999999
2026-06-05,Sistema,Sistema,,Hour21,11442262.46,kWh,kWh,False,,11.44226246
2026-06-05,Sistema,Sistema,,Hour22,10948848.5,kWh,kWh,False,,10.948848499999999
2026-06-05,Sistema,Sistema,,Hour23,10311011.68,kWh,kWh,False,,10.31101168
2026-06-05,Sistema,Sistema,,Hour24,9747086.05,kWh,kWh,False,,9.74708605
2026-06-06,Sistema,Sistema,,Hour01,9366046.31,kWh,kWh,False,,9.36604631
2026-06-06,Sistema,Sistema,,Hour02,9055134.4,kWh,kWh,False,,9.0551344
2026-06-06,Sistema,Sistema,,Hour03,8833457.38,kWh,kWh,False,,8.83345738
2026-06-06,Sistema,Sistema,,Hour04,8698233.22,kWh,kWh,False,,8.69823322
2026-06-06,Sistema,Sistema,,Hour05,8694175.76,kWh,kWh,False,,8.69417576
2026-06-06,Sistema,Sistema,,Hour06,8713504.2,kWh,kWh,False,,8.7135042
2026-06-06,Sistema,Sistema,,Hour07,8831717.67,kWh,kWh,False,,8.83171767
2026-06-06,Sistema,Sistema,,Hour08,9291305.94,kWh,kWh,False,,9.291305939999999
2026-06-06,Sistema,Sistema,,Hour09,9760482.87,kWh,kWh,False,,9.760482869999999
2026-06-06,Sistema,Sistema,,Hour10,9922856.2,kWh,kWh,False,,9.922856199999998
2026-06-06,Sistema,Sistema,,Hour11,10082414.91,kWh,kWh,False,,10.082414909999999
2026-06-06,Sistema,Sistema,,Hour12,10237443.26,kWh,kWh,False,,10.23744326
2026-06-06,Sistema,Sistema,,Hour13,10123760.79,kWh,kWh,False,,10.123760789999999
2026-06-06,Sistema,Sistema,,Hour14,10080568.77,kWh,kWh,False,,10.08056877
2026-06-06,Sistema,Sistema,,Hour15,10017441.21,kWh,kWh,False,,10.017441210000001
2026-06-06,Sistema,Sistema,,Hour16,9958654.43,kWh,kWh,False,,9.95865443
2026-06-06,Sistema,Sistema,,Hour17,9952311.55,kWh,kWh,False,,9.952311550000001
2026-06-06,Sistema,Sistema,,Hour18,10008348.68,kWh,kWh,False,,10.00834868
2026-06-06,Sistema,Sistema,,Hour19,10602704.8,kWh,kWh,False,,10.6027048
2026-06-06,Sistema,Sistema,,Hour20,10644572.05,kWh,kWh,False,,10.64457205
2026-06-06,Sistema,Sistema,,Hour21,10367007.96,kWh,kWh,False,,10.36700796
2026-06-06,Sistema,Sistema,,Hour22,9970662.34,kWh,kWh,False,,9.970662339999999
2026-06-06,Sistema,Sistema,,Hour23,9479716.77,kWh,kWh,False,,9.47971677
2026-06-06,Sistema,Sistema,,Hour24,9029078.59,kWh,kWh,False,,9.02907859
2026-06-07,Sistema,Sistema,,Hour01,8629161.36,kWh,kWh,False,,8.62916136
2026-06-07,Sistema,Sistema,,Hour02,8311718.32,kWh,kWh,False,,8.31171832
2026-06-07,Sistema,Sistema,,Hour03,8082765.4,kWh,kWh,False,,8.0827654
2026-06-07,Sistema,Sistema,,Hour04,7908473.79,kWh,kWh,False,,7.9084737899999995
2026-06-07,Sistema,Sistema,,Hour05,7783128.47,kWh,kWh,False,,7.783128469999999
2026-06-07,Sistema,Sistema,,Hour06,7683732.01,kWh,kWh,False,,7.683732009999999
2026-06-07,Sistema,Sistema,,Hour07,7526881.8,kWh,kWh,False,,7.526881799999999
2026-06-07,Sistema,Sistema,,Hour08,7788645.62,kWh,kWh,False,,7.78864562
2026-06-07,Sistema,Sistema,,Hour09,8117834.88,kWh,kWh,False,,8.11783488
2026-06-07,Sistema,Sistema,,Hour10,8346485.33,kWh,kWh,False,,8.34648533
2026-06-07,Sistema,Sistema,,Hour11,8608232.48,kWh,kWh,False,,8.60823248
2026-06-07,Sistema,Sistema,,Hour12,8828115.88,kWh,kWh,False,,8.82811588
2026-06-07,Sistema,Sistema,,Hour13,8963228.24,kWh,kWh,False,,8.96322824
2026-06-07,Sistema,Sistema,,Hour14,9037004.65,kWh,kWh,False,,9.03700465
2026-06-07,Sistema,Sistema,,Hour15,9033257.0,kWh,kWh,False,,9.033256999999999
2026-06-07,Sistema,Sistema,,Hour16,9022865.61,kWh,kWh,False,,9.022865609999998
2026-06-07,Sistema,Sistema,,Hour17,9103670.09,kWh,kWh,False,,9.10367009
2026-06-07,Sistema,Sistema,,Hour18,9227185.53,kWh,kWh,False,,9.227185529999998
2026-06-07,Sistema,Sistema,,Hour19,9975158.31,kWh,kWh,False,,9.97515831
2026-06-07,Sistema,Sistema,,Hour20,10156756.63,kWh,kWh,False,,10.15675663
2026-06-07,Sistema,Sistema,,Hour21,9920475.91,kWh,kWh,False,,9.92047591
2026-06-07,Sistema,Sistema,,Hour22,9642625.61,kWh,kWh,False,,9.64262561
2026-06-07,Sistema,Sistema,,Hour23,9278084.44,kWh,kWh,False,,9.278084439999999
2026-06-07,Sistema,Sistema,,Hour24,8867619.86,kWh,kWh,False,,8.86761986
