Date,Id,code,name,Hour,Value,unit_catalog,unit_effective,unit_override_applied,override_reason,Value_MW
2026-06-01,Recurso,ZPA5,,Hour07,63000.0,kW,kW,False,,63.0
2026-06-01,Recurso,ZPA5,,Hour08,63000.0,kW,kW,False,,63.0
2026-06-01,Recurso,ZPA5,,Hour09,63000.0,kW,kW,False,,63.0
2026-06-01,Recurso,ZPA5,,Hour10,63000.0,kW,kW,False,,63.0
2026-06-01,Recurso,ZPA5,,Hour11,63000.0,kW,kW,False,,63.0
2026-06-01,Recurso,ZPA5,,Hour12,,kW,kW,False,,
2026-06-01,Recurso,ZPA5,,Hour13,,kW,kW,False,,
2026-06-01,Recurso,ZPA5,,Hour14,,kW,kW,False,,
2026-06-01,Recurso,ZPA5,,Hour15,,kW,kW,False,,
2026-06-01,Recurso,ZPA5,,Hour16,,kW,kW,False,,
2026-06-01,Recurso,ZPA5,,Hour17,,kW,kW,False,,
2026-06-01,Recurso,ZPA5,,Hour18,,kW,kW,False,,
2026-06-01,Recurso,ZPA5,,Hour19,,kW,kW,False,,
2026-06-01,Recurso,ZPA5,,Hour20,,kW,kW,False,,
2026-06-01,Recurso,ZPA5,,Hour21,,kW,kW,False,,
2026-06-01,Recurso,ZPA5,,Hour22,,kW,kW,False,,
2026-06-01,Recurso,ZPA5,,Hour23,,kW,kW,False,,
2026-06-01,Recurso,ZPA5,,Hour24,,kW,kW,False,,
2026-06-02,Recurso,ZPA4,,Hour01,,kW,kW,False,,
2026-06-02,Recurso,ZPA4,,Hour02,,kW,kW,False,,
2026-06-02,Recurso,ZPA4,,Hour03,,kW,kW,False,,
2026-06-02,Recurso,ZPA4,,Hour04,,kW,kW,False,,
2026-06-02,Recurso,ZPA4,,Hour05,27733.0,kW,kW,False,,27.733
2026-06-02,Recurso,ZPA4,,Hour06,64000.0,kW,kW,False,,64.0
2026-06-02,Recurso,ZPA4,,Hour07,64000.0,kW,kW,False,,64.0
2026-06-02,Recurso,ZPA4,,Hour08,64000.0,kW,kW,False,,64.0
2026-06-02,Recurso,ZPA4,,Hour09,64000.0,kW,kW,False,,64.0
2026-06-02,Recurso,ZPA4,,Hour10,64000.0,kW,kW,False,,64.0
2026-06-02,Recurso,ZPA4,,Hour11,64000.0,kW,kW,False,,64.0
2026-06-02,Recurso,ZPA4,,Hour12,64000.0,kW,kW,False,,64.0
2026-06-02,Recurso,ZPA4,,Hour13,64000.0,kW,kW,False,,64.0
2026-06-02,Recurso,ZPA4,,Hour14,64000.0,kW,kW,False,,64.0
2026-06-02,Recurso,ZPA4,,Hour15,64000.0,kW,kW,False,,64.0
2026-06-02,Recurso,ZPA4,,Hour16,29867.0,kW,kW,False,,29.867
2026-06-02,Recurso,ZPA4,,Hour17,,kW,kW,False,,
2026-06-02,Recurso,ZPA4,,Hour18,,kW,kW,False,,
2026-06-02,Recurso,ZPA4,,Hour19,,kW,kW,False,,
2026-06-02,Recurso,ZPA4,,Hour20,,kW,kW,False,,
2026-06-02,Recurso,ZPA4,,Hour21,,kW,kW,False,,
2026-06-02,Recurso,ZPA4,,Hour22,,kW,kW,False,,
2026-06-02,Recurso,ZPA4,,Hour23,,kW,kW,False,,
2026-06-02,Recurso,ZPA4,,Hour24,,kW,kW,False,,
2026-06-02,Recurso,ZPA5,,Hour01,,kW,kW,False,,
2026-06-02,Recurso,ZPA5,,Hour02,,kW,kW,False,,
2026-06-02,Recurso,ZPA5,,Hour03,,kW,kW,False,,
2026-06-02,Recurso,ZPA5,,Hour04,,kW,kW,False,,
2026-06-02,Recurso,ZPA5,,Hour05,,kW,kW,False,,
2026-06-02,Recurso,ZPA5,,Hour06,,kW,kW,False,,
2026-06-02,Recurso,ZPA5,,Hour07,,kW,kW,False,,
2026-06-02,Recurso,ZPA5,,Hour08,,kW,kW,False,,
2026-06-02,Recurso,ZPA5,,Hour09,,kW,kW,False,,
2026-06-02,Recurso,ZPA5,,Hour10,,kW,kW,False,,
2026-06-02,Recurso,ZPA5,,Hour11,,kW,kW,False,,
2026-06-02,Recurso,ZPA5,,Hour12,,kW,kW,False,,
2026-06-02,Recurso,ZPA5,,Hour13,,kW,kW,False,,
2026-06-02,Recurso,ZPA5,,Hour14,,kW,kW,False,,
2026-06-02,Recurso,ZPA5,,Hour15,,kW,kW,False,,
2026-06-02,Recurso,ZPA5,,Hour16,,kW,kW,False,,
2026-06-02,Recurso,ZPA5,,Hour17,,kW,kW,False,,
2026-06-02,Recurso,ZPA5,,Hour18,,kW,kW,False,,
2026-06-02,Recurso,ZPA5,,Hour19,,kW,kW,False,,
2026-06-02,Recurso,ZPA5,,Hour20,,kW,kW,False,,
2026-06-02,Recurso,ZPA5,,Hour21,,kW,kW,False,,
2026-06-02,Recurso,ZPA5,,Hour22,,kW,kW,False,,
2026-06-02,Recurso,ZPA5,,Hour23,,kW,kW,False,,
2026-06-02,Recurso,ZPA5,,Hour24,,kW,kW,False,,
2026-06-03,Recurso,ZPA4,,Hour01,,kW,kW,False,,
2026-06-03,Recurso,ZPA4,,Hour02,,kW,kW,False,,
2026-06-03,Recurso,ZPA4,,Hour03,,kW,kW,False,,
2026-06-03,Recurso,ZPA4,,Hour04,,kW,kW,False,,
2026-06-03,Recurso,ZPA4,,Hour05,,kW,kW,False,,
2026-06-03,Recurso,ZPA4,,Hour06,,kW,kW,False,,
2026-06-03,Recurso,ZPA4,,Hour07,,kW,kW,False,,
2026-06-03,Recurso,ZPA4,,Hour08,,kW,kW,False,,
2026-06-03,Recurso,ZPA4,,Hour09,,kW,kW,False,,
2026-06-03,Recurso,ZPA4,,Hour10,,kW,kW,False,,
2026-06-03,Recurso,ZPA4,,Hour11,,kW,kW,False,,
2026-06-03,Recurso,ZPA4,,Hour12,,kW,kW,False,,
2026-06-03,Recurso,ZPA4,,Hour13,,kW,kW,False,,
2026-06-03,Recurso,ZPA4,,Hour14,,kW,kW,False,,
2026-06-03,Recurso,ZPA4,,Hour15,,kW,kW,False,,
2026-06-03,Recurso,ZPA4,,Hour16,,kW,kW,False,,
2026-06-03,Recurso,ZPA4,,Hour17,25600.0,kW,kW,False,,25.6
2026-06-03,Recurso,ZPA4,,Hour18,64000.0,kW,kW,False,,64.0
2026-06-03,Recurso,ZPA4,,Hour19,64000.0,kW,kW,False,,64.0
2026-06-03,Recurso,ZPA4,,Hour20,64000.0,kW,kW,False,,64.0
2026-06-03,Recurso,ZPA4,,Hour21,64000.0,kW,kW,False,,64.0
2026-06-03,Recurso,ZPA4,,Hour22,64000.0,kW,kW,False,,64.0
2026-06-03,Recurso,ZPA4,,Hour23,64000.0,kW,kW,False,,64.0
2026-06-03,Recurso,ZPA4,,Hour24,64000.0,kW,kW,False,,64.0
2026-06-03,Recurso,ZPA5,,Hour01,,kW,kW,False,,
2026-06-03,Recurso,ZPA5,,Hour02,,kW,kW,False,,
2026-06-03,Recurso,ZPA5,,Hour03,,kW,kW,False,,
2026-06-03,Recurso,ZPA5,,Hour04,,kW,kW,False,,
2026-06-03,Recurso,ZPA5,,Hour05,30450.0,kW,kW,False,,30.45
2026-06-03,Recurso,ZPA5,,Hour06,63000.0,kW,kW,False,,63.0
2026-06-03,Recurso,ZPA5,,Hour07,63000.0,kW,kW,False,,63.0
2026-06-03,Recurso,ZPA5,,Hour08,63000.0,kW,kW,False,,63.0
2026-06-03,Recurso,ZPA5,,Hour09,63000.0,kW,kW,False,,63.0
2026-06-03,Recurso,ZPA5,,Hour10,63000.0,kW,kW,False,,63.0
2026-06-03,Recurso,ZPA5,,Hour11,63000.0,kW,kW,False,,63.0
2026-06-03,Recurso,ZPA5,,Hour12,63000.0,kW,kW,False,,63.0
2026-06-03,Recurso,ZPA5,,Hour13,63000.0,kW,kW,False,,63.0
2026-06-03,Recurso,ZPA5,,Hour14,63000.0,kW,kW,False,,63.0
2026-06-03,Recurso,ZPA5,,Hour15,63000.0,kW,kW,False,,63.0
2026-06-03,Recurso,ZPA5,,Hour16,63000.0,kW,kW,False,,63.0
2026-06-03,Recurso,ZPA5,,Hour17,63000.0,kW,kW,False,,63.0
2026-06-03,Recurso,ZPA5,,Hour18,63000.0,kW,kW,False,,63.0
2026-06-03,Recurso,ZPA5,,Hour19,63000.0,kW,kW,False,,63.0
2026-06-03,Recurso,ZPA5,,Hour20,63000.0,kW,kW,False,,63.0
2026-06-03,Recurso,ZPA5,,Hour21,63000.0,kW,kW,False,,63.0
2026-06-03,Recurso,ZPA5,,Hour22,63000.0,kW,kW,False,,63.0
2026-06-03,Recurso,ZPA5,,Hour23,63000.0,kW,kW,False,,63.0
2026-06-03,Recurso,ZPA5,,Hour24,63000.0,kW,kW,False,,63.0
2026-06-04,Recurso,ZPA4,,Hour01,64000.0,kW,kW,False,,64.0
2026-06-04,Recurso,ZPA4,,Hour02,64000.0,kW,kW,False,,64.0
2026-06-04,Recurso,ZPA4,,Hour03,64000.0,kW,kW,False,,64.0
2026-06-04,Recurso,ZPA4,,Hour04,64000.0,kW,kW,False,,64.0
2026-06-04,Recurso,ZPA4,,Hour05,64000.0,kW,kW,False,,64.0
2026-06-04,Recurso,ZPA4,,Hour06,64000.0,kW,kW,False,,64.0
2026-06-04,Recurso,ZPA4,,Hour07,64000.0,kW,kW,False,,64.0
2026-06-04,Recurso,ZPA4,,Hour08,64000.0,kW,kW,False,,64.0
2026-06-04,Recurso,ZPA4,,Hour09,64000.0,kW,kW,False,,64.0
2026-06-04,Recurso,ZPA4,,Hour10,64000.0,kW,kW,False,,64.0
2026-06-04,Recurso,ZPA4,,Hour11,64000.0,kW,kW,False,,64.0
2026-06-04,Recurso,ZPA4,,Hour12,64000.0,kW,kW,False,,64.0
2026-06-04,Recurso,ZPA4,,Hour13,64000.0,kW,kW,False,,64.0
2026-06-04,Recurso,ZPA4,,Hour14,64000.0,kW,kW,False,,64.0
2026-06-04,Recurso,ZPA4,,Hour15,64000.0,kW,kW,False,,64.0
2026-06-04,Recurso,ZPA4,,Hour16,64000.0,kW,kW,False,,64.0
2026-06-04,Recurso,ZPA4,,Hour17,64000.0,kW,kW,False,,64.0
2026-06-04,Recurso,ZPA4,,Hour18,64000.0,kW,kW,False,,64.0
2026-06-04,Recurso,ZPA4,,Hour19,64000.0,kW,kW,False,,64.0
2026-06-04,Recurso,ZPA4,,Hour20,64000.0,kW,kW,False,,64.0
2026-06-04,Recurso,ZPA4,,Hour21,64000.0,kW,kW,False,,64.0
2026-06-04,Recurso,ZPA4,,Hour22,64000.0,kW,kW,False,,64.0
2026-06-04,Recurso,ZPA4,,Hour23,64000.0,kW,kW,False,,64.0
2026-06-04,Recurso,ZPA4,,Hour24,64000.0,kW,kW,False,,64.0
2026-06-04,Recurso,ZPA5,,Hour01,63000.0,kW,kW,False,,63.0
2026-06-04,Recurso,ZPA5,,Hour02,63000.0,kW,kW,False,,63.0
2026-06-04,Recurso,ZPA5,,Hour03,63000.0,kW,kW,False,,63.0
2026-06-04,Recurso,ZPA5,,Hour04,63000.0,kW,kW,False,,63.0
2026-06-04,Recurso,ZPA5,,Hour05,63000.0,kW,kW,False,,63.0
2026-06-04,Recurso,ZPA5,,Hour06,63000.0,kW,kW,False,,63.0
2026-06-04,Recurso,ZPA5,,Hour07,63000.0,kW,kW,False,,63.0
2026-06-04,Recurso,ZPA5,,Hour08,63000.0,kW,kW,False,,63.0
2026-06-04,Recurso,ZPA5,,Hour09,63000.0,kW,kW,False,,63.0
2026-06-04,Recurso,ZPA5,,Hour10,63000.0,kW,kW,False,,63.0
2026-06-04,Recurso,ZPA5,,Hour11,63000.0,kW,kW,False,,63.0
2026-06-04,Recurso,ZPA5,,Hour12,63000.0,kW,kW,False,,63.0
2026-06-04,Recurso,ZPA5,,Hour13,63000.0,kW,kW,False,,63.0
2026-06-04,Recurso,ZPA5,,Hour14,63000.0,kW,kW,False,,63.0
2026-06-04,Recurso,ZPA5,,Hour15,63000.0,kW,kW,False,,63.0
2026-06-04,Recurso,ZPA5,,Hour16,63000.0,kW,kW,False,,63.0
2026-06-04,Recurso,ZPA5,,Hour17,63000.0,kW,kW,False,,63.0
2026-06-04,Recurso,ZPA5,,Hour18,63000.0,kW,kW,False,,63.0
2026-06-04,Recurso,ZPA5,,Hour19,63000.0,kW,kW,False,,63.0
2026-06-04,Recurso,ZPA5,,Hour20,63000.0,kW,kW,False,,63.0
2026-06-04,Recurso,ZPA5,,Hour21,63000.0,kW,kW,False,,63.0
2026-06-04,Recurso,ZPA5,,Hour22,63000.0,kW,kW,False,,63.0
2026-06-04,Recurso,ZPA5,,Hour23,63000.0,kW,kW,False,,63.0
2026-06-04,Recurso,ZPA5,,Hour24,63000.0,kW,kW,False,,63.0
2026-06-05,Recurso,ZPA4,,Hour01,64000.0,kW,kW,False,,64.0
2026-06-05,Recurso,ZPA4,,Hour02,64000.0,kW,kW,False,,64.0
2026-06-05,Recurso,ZPA4,,Hour03,64000.0,kW,kW,False,,64.0
2026-06-05,Recurso,ZPA4,,Hour04,64000.0,kW,kW,False,,64.0
2026-06-05,Recurso,ZPA4,,Hour05,64000.0,kW,kW,False,,64.0
2026-06-05,Recurso,ZPA4,,Hour06,64000.0,kW,kW,False,,64.0
2026-06-05,Recurso,ZPA4,,Hour07,64000.0,kW,kW,False,,64.0
2026-06-05,Recurso,ZPA4,,Hour08,64000.0,kW,kW,False,,64.0
2026-06-05,Recurso,ZPA4,,Hour09,64000.0,kW,kW,False,,64.0
2026-06-05,Recurso,ZPA4,,Hour10,64000.0,kW,kW,False,,64.0
2026-06-05,Recurso,ZPA4,,Hour11,64000.0,kW,kW,False,,64.0
2026-06-05,Recurso,ZPA4,,Hour12,64000.0,kW,kW,False,,64.0
2026-06-05,Recurso,ZPA4,,Hour13,64000.0,kW,kW,False,,64.0
2026-06-05,Recurso,ZPA4,,Hour14,64000.0,kW,kW,False,,64.0
2026-06-05,Recurso,ZPA4,,Hour15,64000.0,kW,kW,False,,64.0
2026-06-05,Recurso,ZPA4,,Hour16,64000.0,kW,kW,False,,64.0
2026-06-05,Recurso,ZPA4,,Hour17,64000.0,kW,kW,False,,64.0
2026-06-05,Recurso,ZPA4,,Hour18,64000.0,kW,kW,False,,64.0
2026-06-05,Recurso,ZPA4,,Hour19,64000.0,kW,kW,False,,64.0
2026-06-05,Recurso,ZPA4,,Hour20,64000.0,kW,kW,False,,64.0
2026-06-05,Recurso,ZPA4,,Hour21,64000.0,kW,kW,False,,64.0
2026-06-05,Recurso,ZPA4,,Hour22,64000.0,kW,kW,False,,64.0
2026-06-05,Recurso,ZPA4,,Hour23,64000.0,kW,kW,False,,64.0
2026-06-05,Recurso,ZPA4,,Hour24,64000.0,kW,kW,False,,64.0
2026-06-05,Recurso,ZPA5,,Hour01,63000.0,kW,kW,False,,63.0
2026-06-05,Recurso,ZPA5,,Hour02,63000.0,kW,kW,False,,63.0
2026-06-05,Recurso,ZPA5,,Hour03,63000.0,kW,kW,False,,63.0
2026-06-05,Recurso,ZPA5,,Hour04,63000.0,kW,kW,False,,63.0
2026-06-05,Recurso,ZPA5,,Hour05,63000.0,kW,kW,False,,63.0
2026-06-05,Recurso,ZPA5,,Hour06,63000.0,kW,kW,False,,63.0
2026-06-05,Recurso,ZPA5,,Hour07,63000.0,kW,kW,False,,63.0
2026-06-05,Recurso,ZPA5,,Hour08,63000.0,kW,kW,False,,63.0
2026-06-05,Recurso,ZPA5,,Hour09,63000.0,kW,kW,False,,63.0
2026-06-05,Recurso,ZPA5,,Hour10,63000.0,kW,kW,False,,63.0
2026-06-05,Recurso,ZPA5,,Hour11,63000.0,kW,kW,False,,63.0
2026-06-05,Recurso,ZPA5,,Hour12,63000.0,kW,kW,False,,63.0
2026-06-05,Recurso,ZPA5,,Hour13,63000.0,kW,kW,False,,63.0
2026-06-05,Recurso,ZPA5,,Hour14,63000.0,kW,kW,False,,63.0
2026-06-05,Recurso,ZPA5,,Hour15,63000.0,kW,kW,False,,63.0
2026-06-05,Recurso,ZPA5,,Hour16,63000.0,kW,kW,False,,63.0
2026-06-05,Recurso,ZPA5,,Hour17,63000.0,kW,kW,False,,63.0
2026-06-05,Recurso,ZPA5,,Hour18,63000.0,kW,kW,False,,63.0
2026-06-05,Recurso,ZPA5,,Hour19,63000.0,kW,kW,False,,63.0
2026-06-05,Recurso,ZPA5,,Hour20,63000.0,kW,kW,False,,63.0
2026-06-05,Recurso,ZPA5,,Hour21,63000.0,kW,kW,False,,63.0
2026-06-05,Recurso,ZPA5,,Hour22,63000.0,kW,kW,False,,63.0
2026-06-05,Recurso,ZPA5,,Hour23,63000.0,kW,kW,False,,63.0
2026-06-05,Recurso,ZPA5,,Hour24,63000.0,kW,kW,False,,63.0
2026-06-06,Recurso,ZPA4,,Hour01,64000.0,kW,kW,False,,64.0
2026-06-06,Recurso,ZPA4,,Hour02,64000.0,kW,kW,False,,64.0
2026-06-06,Recurso,ZPA4,,Hour03,64000.0,kW,kW,False,,64.0
2026-06-06,Recurso,ZPA4,,Hour04,64000.0,kW,kW,False,,64.0
2026-06-06,Recurso,ZPA4,,Hour05,64000.0,kW,kW,False,,64.0
2026-06-06,Recurso,ZPA4,,Hour06,64000.0,kW,kW,False,,64.0
2026-06-06,Recurso,ZPA4,,Hour07,64000.0,kW,kW,False,,64.0
2026-06-06,Recurso,ZPA4,,Hour08,64000.0,kW,kW,False,,64.0
2026-06-06,Recurso,ZPA4,,Hour09,64000.0,kW,kW,False,,64.0
2026-06-06,Recurso,ZPA4,,Hour10,64000.0,kW,kW,False,,64.0
2026-06-06,Recurso,ZPA4,,Hour11,64000.0,kW,kW,False,,64.0
2026-06-06,Recurso,ZPA4,,Hour12,64000.0,kW,kW,False,,64.0
2026-06-06,Recurso,ZPA4,,Hour13,64000.0,kW,kW,False,,64.0
2026-06-06,Recurso,ZPA4,,Hour14,64000.0,kW,kW,False,,64.0
2026-06-06,Recurso,ZPA4,,Hour15,64000.0,kW,kW,False,,64.0
2026-06-06,Recurso,ZPA4,,Hour16,64000.0,kW,kW,False,,64.0
2026-06-06,Recurso,ZPA4,,Hour17,64000.0,kW,kW,False,,64.0
2026-06-06,Recurso,ZPA4,,Hour18,64000.0,kW,kW,False,,64.0
2026-06-06,Recurso,ZPA4,,Hour19,64000.0,kW,kW,False,,64.0
2026-06-06,Recurso,ZPA4,,Hour20,64000.0,kW,kW,False,,64.0
2026-06-06,Recurso,ZPA4,,Hour21,64000.0,kW,kW,False,,64.0
2026-06-06,Recurso,ZPA4,,Hour22,64000.0,kW,kW,False,,64.0
2026-06-06,Recurso,ZPA4,,Hour23,64000.0,kW,kW,False,,64.0
2026-06-06,Recurso,ZPA4,,Hour24,64000.0,kW,kW,False,,64.0
2026-06-06,Recurso,ZPA5,,Hour01,63000.0,kW,kW,False,,63.0
2026-06-06,Recurso,ZPA5,,Hour02,63000.0,kW,kW,False,,63.0
2026-06-06,Recurso,ZPA5,,Hour03,63000.0,kW,kW,False,,63.0
2026-06-06,Recurso,ZPA5,,Hour04,63000.0,kW,kW,False,,63.0
2026-06-06,Recurso,ZPA5,,Hour05,63000.0,kW,kW,False,,63.0
2026-06-06,Recurso,ZPA5,,Hour06,63000.0,kW,kW,False,,63.0
2026-06-06,Recurso,ZPA5,,Hour07,63000.0,kW,kW,False,,63.0
2026-06-06,Recurso,ZPA5,,Hour08,63000.0,kW,kW,False,,63.0
2026-06-06,Recurso,ZPA5,,Hour09,63000.0,kW,kW,False,,63.0
2026-06-06,Recurso,ZPA5,,Hour10,63000.0,kW,kW,False,,63.0
2026-06-06,Recurso,ZPA5,,Hour11,63000.0,kW,kW,False,,63.0
2026-06-06,Recurso,ZPA5,,Hour12,63000.0,kW,kW,False,,63.0
2026-06-06,Recurso,ZPA5,,Hour13,63000.0,kW,kW,False,,63.0
2026-06-06,Recurso,ZPA5,,Hour14,63000.0,kW,kW,False,,63.0
2026-06-06,Recurso,ZPA5,,Hour15,63000.0,kW,kW,False,,63.0
2026-06-06,Recurso,ZPA5,,Hour16,63000.0,kW,kW,False,,63.0
2026-06-06,Recurso,ZPA5,,Hour17,63000.0,kW,kW,False,,63.0
2026-06-06,Recurso,ZPA5,,Hour18,63000.0,kW,kW,False,,63.0
2026-06-06,Recurso,ZPA5,,Hour19,63000.0,kW,kW,False,,63.0
2026-06-06,Recurso,ZPA5,,Hour20,63000.0,kW,kW,False,,63.0
2026-06-06,Recurso,ZPA5,,Hour21,63000.0,kW,kW,False,,63.0
2026-06-06,Recurso,ZPA5,,Hour22,63000.0,kW,kW,False,,63.0
2026-06-06,Recurso,ZPA5,,Hour23,63000.0,kW,kW,False,,63.0
2026-06-06,Recurso,ZPA5,,Hour24,63000.0,kW,kW,False,,63.0
2026-06-07,Recurso,ZPA4,,Hour01,64000.0,kW,kW,False,,64.0
2026-06-07,Recurso,ZPA4,,Hour02,64000.0,kW,kW,False,,64.0
2026-06-07,Recurso,ZPA4,,Hour03,64000.0,kW,kW,False,,64.0
2026-06-07,Recurso,ZPA4,,Hour04,64000.0,kW,kW,False,,64.0
2026-06-07,Recurso,ZPA4,,Hour05,64000.0,kW,kW,False,,64.0
2026-06-07,Recurso,ZPA4,,Hour06,64000.0,kW,kW,False,,64.0
2026-06-07,Recurso,ZPA4,,Hour07,64000.0,kW,kW,False,,64.0
2026-06-07,Recurso,ZPA4,,Hour08,64000.0,kW,kW,False,,64.0
2026-06-07,Recurso,ZPA4,,Hour09,64000.0,kW,kW,False,,64.0
2026-06-07,Recurso,ZPA4,,Hour10,64000.0,kW,kW,False,,64.0
2026-06-07,Recurso,ZPA4,,Hour11,64000.0,kW,kW,False,,64.0
2026-06-07,Recurso,ZPA4,,Hour12,64000.0,kW,kW,False,,64.0
2026-06-07,Recurso,ZPA4,,Hour13,64000.0,kW,kW,False,,64.0
2026-06-07,Recurso,ZPA4,,Hour14,64000.0,kW,kW,False,,64.0
2026-06-07,Recurso,ZPA4,,Hour15,64000.0,kW,kW,False,,64.0
2026-06-07,Recurso,ZPA4,,Hour16,64000.0,kW,kW,False,,64.0
2026-06-07,Recurso,ZPA4,,Hour17,64000.0,kW,kW,False,,64.0
2026-06-07,Recurso,ZPA4,,Hour18,64000.0,kW,kW,False,,64.0
2026-06-07,Recurso,ZPA4,,Hour19,64000.0,kW,kW,False,,64.0
2026-06-07,Recurso,ZPA4,,Hour20,64000.0,kW,kW,False,,64.0
2026-06-07,Recurso,ZPA4,,Hour21,64000.0,kW,kW,False,,64.0
2026-06-07,Recurso,ZPA4,,Hour22,64000.0,kW,kW,False,,64.0
2026-06-07,Recurso,ZPA4,,Hour23,64000.0,kW,kW,False,,64.0
2026-06-07,Recurso,ZPA4,,Hour24,64000.0,kW,kW,False,,64.0
2026-06-07,Recurso,ZPA5,,Hour01,63000.0,kW,kW,False,,63.0
2026-06-07,Recurso,ZPA5,,Hour02,63000.0,kW,kW,False,,63.0
2026-06-07,Recurso,ZPA5,,Hour03,63000.0,kW,kW,False,,63.0
2026-06-07,Recurso,ZPA5,,Hour04,63000.0,kW,kW,False,,63.0
2026-06-07,Recurso,ZPA5,,Hour05,63000.0,kW,kW,False,,63.0
2026-06-07,Recurso,ZPA5,,Hour06,63000.0,kW,kW,False,,63.0
2026-06-07,Recurso,ZPA5,,Hour07,63000.0,kW,kW,False,,63.0
2026-06-07,Recurso,ZPA5,,Hour08,63000.0,kW,kW,False,,63.0
2026-06-07,Recurso,ZPA5,,Hour09,63000.0,kW,kW,False,,63.0
2026-06-07,Recurso,ZPA5,,Hour10,63000.0,kW,kW,False,,63.0
2026-06-07,Recurso,ZPA5,,Hour11,63000.0,kW,kW,False,,63.0
2026-06-07,Recurso,ZPA5,,Hour12,63000.0,kW,kW,False,,63.0
2026-06-07,Recurso,ZPA5,,Hour13,63000.0,kW,kW,False,,63.0
2026-06-07,Recurso,ZPA5,,Hour14,63000.0,kW,kW,False,,63.0
2026-06-07,Recurso,ZPA5,,Hour15,63000.0,kW,kW,False,,63.0
2026-06-07,Recurso,ZPA5,,Hour16,63000.0,kW,kW,False,,63.0
2026-06-07,Recurso,ZPA5,,Hour17,63000.0,kW,kW,False,,63.0
2026-06-07,Recurso,ZPA5,,Hour18,63000.0,kW,kW,False,,63.0
2026-06-07,Recurso,ZPA5,,Hour19,63000.0,kW,kW,False,,63.0
2026-06-07,Recurso,ZPA5,,Hour20,63000.0,kW,kW,False,,63.0
2026-06-07,Recurso,ZPA5,,Hour21,63000.0,kW,kW,False,,63.0
2026-06-07,Recurso,ZPA5,,Hour22,63000.0,kW,kW,False,,63.0
2026-06-07,Recurso,ZPA5,,Hour23,63000.0,kW,kW,False,,63.0
2026-06-07,Recurso,ZPA5,,Hour24,63000.0,kW,kW,False,,63.0
