Date,Id,code,name,Value,unit_catalog,unit_effective,unit_override_applied,override_reason,Value_GWh
2026-06-02,Embalse,RIOGRANDE2,RIOGRANDE2,375786800.0,kWh,kWh,False,,375.78679999999997
2026-06-03,Embalse,ITUANGO,ITUANGO,66814800.0,kWh,kWh,False,,66.81479999999999
2026-06-03,Embalse,MIRAFLORES,MIRAFLORES,427208100.0,kWh,kWh,False,,427.2081
2026-06-03,Embalse,MUNA,MUNA,16431500.0,kWh,kWh,False,,16.4315
2026-06-03,Embalse,PENOL,PENOL,3560894300.0,kWh,kWh,False,,3560.8943
2026-06-03,Embalse,PLAYAS,PLAYAS,44235400.0,kWh,kWh,False,,44.2354
2026-06-03,Embalse,PORCE II,PORCE II,58403400.0,kWh,kWh,False,,58.4034
2026-06-03,Embalse,PORCE III,PORCE III,18219600.0,kWh,kWh,False,,18.2196
2026-06-03,Embalse,PRADO,PRADO,57904200.0,kWh,kWh,False,,57.904199999999996
2026-06-03,Embalse,PUNCHINA,PUNCHINA,24588700.0,kWh,kWh,False,,24.5887
2026-06-03,Embalse,RIOGRANDE2,RIOGRANDE2,369073500.0,kWh,kWh,False,,369.07349999999997
2026-06-04,Embalse,ITUANGO,ITUANGO,66814800.0,kWh,kWh,False,,66.81479999999999
2026-06-04,Embalse,MIRAFLORES,MIRAFLORES,427208100.0,kWh,kWh,False,,427.2081
2026-06-04,Embalse,MUNA,MUNA,19370500.0,kWh,kWh,False,,19.3705
2026-06-04,Embalse,PENOL,PENOL,3560894300.0,kWh,kWh,False,,3560.8943
2026-06-04,Embalse,PLAYAS,PLAYAS,44235400.0,kWh,kWh,False,,44.2354
2026-06-04,Embalse,PORCE II,PORCE II,58403400.0,kWh,kWh,False,,58.4034
2026-06-04,Embalse,PORCE III,PORCE III,18219600.0,kWh,kWh,False,,18.2196
2026-06-04,Embalse,PRADO,PRADO,57959300.0,kWh,kWh,False,,57.9593
2026-06-04,Embalse,PUNCHINA,PUNCHINA,17306500.0,kWh,kWh,False,,17.3065
2026-06-04,Embalse,RIOGRANDE2,RIOGRANDE2,369073500.0,kWh,kWh,False,,369.07349999999997
2026-06-05,Embalse,ITUANGO,ITUANGO,64164800.0,kWh,kWh,False,,64.1648
2026-06-05,Embalse,MIRAFLORES,MIRAFLORES,426642100.0,kWh,kWh,False,,426.64209999999997
2026-06-05,Embalse,MUNA,MUNA,16698700.0,kWh,kWh,False,,16.6987
2026-06-05,Embalse,PENOL,PENOL,3567207800.0,kWh,kWh,False,,3567.2077999999997
2026-06-05,Embalse,PLAYAS,PLAYAS,49938100.0,kWh,kWh,False,,49.9381
2026-06-05,Embalse,PORCE II,PORCE II,44712400.0,kWh,kWh,False,,44.712399999999995
2026-06-05,Embalse,PORCE III,PORCE III,34714900.0,kWh,kWh,False,,34.7149
2026-06-05,Embalse,PRADO,PRADO,58618500.0,kWh,kWh,False,,58.6185
2026-06-05,Embalse,PUNCHINA,PUNCHINA,19329300.0,kWh,kWh,False,,19.3293
2026-06-05,Embalse,RIOGRANDE2,RIOGRANDE2,362992000.0,kWh,kWh,False,,362.99199999999996
2026-06-06,Embalse,ITUANGO,ITUANGO,66656700.0,kWh,kWh,False,,66.6567
2026-06-06,Embalse,MIRAFLORES,MIRAFLORES,426941700.0,kWh,kWh,False,,426.94169999999997
2026-06-06,Embalse,MUNA,MUNA,15362800.0,kWh,kWh,False,,15.3628
2026-06-06,Embalse,PENOL,PENOL,3579795300.0,kWh,kWh,False,,3579.7952999999998
2026-06-06,Embalse,PLAYAS,PLAYAS,57323800.0,kWh,kWh,False,,57.3238
2026-06-06,Embalse,PORCE II,PORCE II,27237600.0,kWh,kWh,False,,27.2376
2026-06-06,Embalse,PORCE III,PORCE III,53648100.0,kWh,kWh,False,,53.6481
2026-06-06,Embalse,PRADO,PRADO,59004600.0,kWh,kWh,False,,59.004599999999996
2026-06-06,Embalse,PUNCHINA,PUNCHINA,16587200.0,kWh,kWh,False,,16.5872
2026-06-06,Embalse,RIOGRANDE2,RIOGRANDE2,367888800.0,kWh,kWh,False,,367.8888
2026-06-07,Embalse,ITUANGO,ITUANGO,67734900.0,kWh,kWh,False,,67.7349
2026-06-07,Embalse,MIRAFLORES,MIRAFLORES,426375700.0,kWh,kWh,False,,426.3757
2026-06-07,Embalse,MUNA,MUNA,25827400.0,kWh,kWh,False,,25.827399999999997
2026-06-07,Embalse,PENOL,PENOL,3603699500.0,kWh,kWh,False,,3603.6994999999997
2026-06-07,Embalse,PLAYAS,PLAYAS,48175800.0,kWh,kWh,False,,48.175799999999995
2026-06-07,Embalse,PORCE II,PORCE II,48034000.0,kWh,kWh,False,,48.034
2026-06-07,Embalse,PORCE III,PORCE III,54828700.0,kWh,kWh,False,,54.8287
2026-06-07,Embalse,PRADO,PRADO,59225200.0,kWh,kWh,False,,59.225199999999994
2026-06-07,Embalse,PUNCHINA,PUNCHINA,39078200.0,kWh,kWh,False,,39.078199999999995
2026-06-07,Embalse,RIOGRANDE2,RIOGRANDE2,374957500.0,kWh,kWh,False,,374.9575
