Date,Id,code,name,Value,unit_catalog,unit_effective,unit_override_applied,override_reason,Value_GWh
2026-06-03,Rio,CARLOS LLERAS,CARLOS LLERAS,3018636.58,kWh,kWh,False,,3.01863658
2026-06-04,Rio,A. SAN LORENZO,A. SAN LORENZO,8917712.78,kWh,kWh,False,,8.917712779999999
2026-06-04,Rio,ALTOANCHICAYA,ALTOANCHICAYA,3684433.92,kWh,kWh,False,,3.6844339199999996
2026-06-04,Rio,AMOYA,AMOYA,3799247.62,kWh,kWh,False,,3.79924762
2026-06-04,Rio,BATA,BATA,27193328.18,kWh,kWh,False,,27.193328179999998
2026-06-04,Rio,BETANIA CP,BETANIA CP,7073151.12,kWh,kWh,False,,7.0731511199999995
2026-06-04,Rio,BOGOTA N.R.,BOGOTA N.R.,14773893.12,kWh,kWh,False,,14.773893119999999
2026-06-04,Rio,CALIMA,CALIMA,148463.28,kWh,kWh,False,,0.14846328
2026-06-04,Rio,CAMPOALEGRE,CAMPOALEGRE,774098.88,kWh,kWh,False,,0.7740988799999999
2026-06-04,Rio,CARLOS LLERAS,CARLOS LLERAS,4154467.75,kWh,kWh,False,,4.15446775
2026-06-05,Rio,A. SAN LORENZO,A. SAN LORENZO,5792643.96,kWh,kWh,False,,5.7926439599999995
2026-06-05,Rio,ALTOANCHICAYA,ALTOANCHICAYA,7396392.96,kWh,kWh,False,,7.39639296
2026-06-05,Rio,AMOYA,AMOYA,4690515.46,kWh,kWh,False,,4.690515459999999
2026-06-05,Rio,BATA,BATA,56074241.83,kWh,kWh,False,,56.07424183
2026-06-05,Rio,BETANIA CP,BETANIA CP,4278921.12,kWh,kWh,False,,4.27892112
2026-06-05,Rio,BOGOTA N.R.,BOGOTA N.R.,17413187.57,kWh,kWh,False,,17.413187569999998
2026-06-05,Rio,CALIMA,CALIMA,514672.7,kWh,kWh,False,,0.5146727
2026-06-05,Rio,CAMPOALEGRE,CAMPOALEGRE,913174.27,kWh,kWh,False,,0.91317427
2026-06-05,Rio,CARLOS LLERAS,CARLOS LLERAS,5013641.81,kWh,kWh,False,,5.013641809999999
2026-06-06,Rio,A. SAN LORENZO,A. SAN LORENZO,8867638.85,kWh,kWh,False,,8.867638849999999
2026-06-06,Rio,ALTOANCHICAYA,ALTOANCHICAYA,6755450.88,kWh,kWh,False,,6.75545088
2026-06-06,Rio,AMOYA,AMOYA,3650120.45,kWh,kWh,False,,3.65012045
2026-06-06,Rio,BATA,BATA,44367973.92,kWh,kWh,False,,44.36797392
2026-06-06,Rio,BETANIA CP,BETANIA CP,5073331.32,kWh,kWh,False,,5.07333132
2026-06-06,Rio,BOGOTA N.R.,BOGOTA N.R.,19163740.01,kWh,kWh,False,,19.16374001
2026-06-06,Rio,CALIMA,CALIMA,391660.27,kWh,kWh,False,,0.39166027
2026-06-06,Rio,CAMPOALEGRE,CAMPOALEGRE,863317.06,kWh,kWh,False,,0.86331706
2026-06-06,Rio,CARLOS LLERAS,CARLOS LLERAS,6263209.8,kWh,kWh,False,,6.263209799999999
2026-06-07,Rio,A. SAN LORENZO,A. SAN LORENZO,11257531.25,kWh,kWh,False,,11.25753125
2026-06-07,Rio,ALTOANCHICAYA,ALTOANCHICAYA,5025300.48,kWh,kWh,False,,5.02530048
2026-06-07,Rio,AMOYA,AMOYA,2821765.63,kWh,kWh,False,,2.82176563
2026-06-07,Rio,BATA,BATA,28752383.4,kWh,kWh,False,,28.752383399999996
2026-06-07,Rio,BETANIA CP,BETANIA CP,3959459.28,kWh,kWh,False,,3.9594592799999995
2026-06-07,Rio,BOGOTA N.R.,BOGOTA N.R.,22687929.1,kWh,kWh,False,,22.6879291
2026-06-07,Rio,CALIMA,CALIMA,189938.74,kWh,kWh,False,,0.18993874
2026-06-07,Rio,CAMPOALEGRE,CAMPOALEGRE,1209693.5,kWh,kWh,False,,1.2096935
2026-06-07,Rio,CARLOS LLERAS,CARLOS LLERAS,5977330.78,kWh,kWh,False,,5.97733078
