Date,Id,code,name,Value,unit_catalog,unit_effective,unit_override_applied,override_reason,Value_GWh
2026-06-06,Rio,DESV. SAN MARCOS,DESV. SAN MARCOS,318315.55,kWh,kWh,False,,0.31831554999999995
2026-06-06,Rio,DIGUA,DIGUA,538677.72,kWh,kWh,False,,0.5386777199999999
2026-06-06,Rio,EL QUIMBO,EL QUIMBO,13928353.56,kWh,kWh,False,,13.92835356
2026-06-06,Rio,ESCUELA DE MINAS,ESCUELA DE MINAS,6829651.92,kWh,kWh,False,,6.82965192
2026-06-06,Rio,ESTRELLA,ESTRELLA,272575.87,kWh,kWh,False,,0.27257587
2026-06-06,Rio,GRANDE,GRANDE,6574846.92,kWh,kWh,False,,6.57484692
2026-06-06,Rio,GUADALUPE,GUADALUPE,5494428.24,kWh,kWh,False,,5.49442824
2026-06-06,Rio,GUATAPE,GUATAPE,5315356.18,kWh,kWh,False,,5.315356179999999
2026-06-06,Rio,GUAVIO,GUAVIO,33214207.75,kWh,kWh,False,,33.21420775
2026-06-06,Rio,ITUANGO,ITUANGO,28814014.37,kWh,kWh,False,,28.81401437
2026-06-07,Rio,DESV. SAN MARCOS,DESV. SAN MARCOS,211258.75,kWh,kWh,False,,0.21125875
2026-06-07,Rio,DIGUA,DIGUA,437064.48,kWh,kWh,False,,0.43706448
2026-06-07,Rio,EL QUIMBO,EL QUIMBO,12099108.58,kWh,kWh,False,,12.09910858
2026-06-07,Rio,ESCUELA DE MINAS,ESCUELA DE MINAS,9344032.15,kWh,kWh,False,,9.34403215
2026-06-07,Rio,ESTRELLA,ESTRELLA,238226.88,kWh,kWh,False,,0.23822688
2026-06-07,Rio,GRANDE,GRANDE,8608375.08,kWh,kWh,False,,8.60837508
2026-06-07,Rio,GUADALUPE,GUADALUPE,5718808.03,kWh,kWh,False,,5.71880803
2026-06-07,Rio,GUATAPE,GUATAPE,10013125.1,kWh,kWh,False,,10.0131251
2026-06-07,Rio,GUAVIO,GUAVIO,25541581.75,kWh,kWh,False,,25.54158175
2026-06-07,Rio,ITUANGO,ITUANGO,28202051.42,kWh,kWh,False,,28.20205142
