Date,Id,code,name,Hour,Value,unit_catalog,unit_effective,unit_override_applied,override_reason,Value_GWh
2026-06-02,Sistema,Sistema,,Hour05,1891.35,kWh,kWh,False,,0.0018913499999999998
2026-06-02,Sistema,Sistema,,Hour06,3270.24,kWh,kWh,False,,0.0032702399999999998
2026-06-02,Sistema,Sistema,,Hour07,,kWh,kWh,False,,
2026-06-02,Sistema,Sistema,,Hour08,2764.42,kWh,kWh,False,,0.00276442
2026-06-02,Sistema,Sistema,,Hour09,2579.72,kWh,kWh,False,,0.0025797199999999998
2026-06-02,Sistema,Sistema,,Hour10,,kWh,kWh,False,,
2026-06-02,Sistema,Sistema,,Hour11,421.06,kWh,kWh,False,,0.00042105999999999996
2026-06-02,Sistema,Sistema,,Hour12,1432.33,kWh,kWh,False,,0.0014323299999999999
2026-06-02,Sistema,Sistema,,Hour13,,kWh,kWh,False,,
2026-06-02,Sistema,Sistema,,Hour14,1659.83,kWh,kWh,False,,0.00165983
2026-06-02,Sistema,Sistema,,Hour15,2153.16,kWh,kWh,False,,0.00215316
2026-06-02,Sistema,Sistema,,Hour16,,kWh,kWh,False,,
2026-06-02,Sistema,Sistema,,Hour17,,kWh,kWh,False,,
2026-06-02,Sistema,Sistema,,Hour18,1852.03,kWh,kWh,False,,0.00185203
2026-06-02,Sistema,Sistema,,Hour19,1957.27,kWh,kWh,False,,0.00195727
2026-06-02,Sistema,Sistema,,Hour20,4639.72,kWh,kWh,False,,0.00463972
2026-06-02,Sistema,Sistema,,Hour21,1805.08,kWh,kWh,False,,0.00180508
2026-06-02,Sistema,Sistema,,Hour22,,kWh,kWh,False,,
2026-06-02,Sistema,Sistema,,Hour23,,kWh,kWh,False,,
2026-06-02,Sistema,Sistema,,Hour24,3787.92,kWh,kWh,False,,0.0037879199999999997
2026-06-03,Sistema,Sistema,,Hour01,2307.26,kWh,kWh,False,,0.00230726
2026-06-03,Sistema,Sistema,,Hour02,,kWh,kWh,False,,
2026-06-03,Sistema,Sistema,,Hour03,128.47,kWh,kWh,False,,0.00012847
2026-06-03,Sistema,Sistema,,Hour04,467.43,kWh,kWh,False,,0.00046742999999999996
2026-06-03,Sistema,Sistema,,Hour05,2051.74,kWh,kWh,False,,0.00205174
2026-06-03,Sistema,Sistema,,Hour06,7916.14,kWh,kWh,False,,0.00791614
2026-06-03,Sistema,Sistema,,Hour07,,kWh,kWh,False,,
2026-06-03,Sistema,Sistema,,Hour08,1683.96,kWh,kWh,False,,0.00168396
2026-06-03,Sistema,Sistema,,Hour09,4280.48,kWh,kWh,False,,0.00428048
2026-06-03,Sistema,Sistema,,Hour10,2766.89,kWh,kWh,False,,0.0027668899999999997
2026-06-03,Sistema,Sistema,,Hour11,2632.74,kWh,kWh,False,,0.0026327399999999997
2026-06-03,Sistema,Sistema,,Hour12,487.99,kWh,kWh,False,,0.00048799
2026-06-03,Sistema,Sistema,,Hour13,,kWh,kWh,False,,
2026-06-03,Sistema,Sistema,,Hour14,2267.21,kWh,kWh,False,,0.00226721
2026-06-03,Sistema,Sistema,,Hour15,1195.69,kWh,kWh,False,,0.00119569
2026-06-03,Sistema,Sistema,,Hour16,848.03,kWh,kWh,False,,0.0008480299999999999
2026-06-03,Sistema,Sistema,,Hour17,,kWh,kWh,False,,
2026-06-03,Sistema,Sistema,,Hour18,,kWh,kWh,False,,
2026-06-03,Sistema,Sistema,,Hour19,,kWh,kWh,False,,
2026-06-03,Sistema,Sistema,,Hour20,362.1,kWh,kWh,False,,0.0003621
2026-06-03,Sistema,Sistema,,Hour21,306.95,kWh,kWh,False,,0.00030694999999999995
2026-06-03,Sistema,Sistema,,Hour22,,kWh,kWh,False,,
2026-06-03,Sistema,Sistema,,Hour23,,kWh,kWh,False,,
2026-06-03,Sistema,Sistema,,Hour24,1656.56,kWh,kWh,False,,0.0016565599999999998
2026-06-04,Sistema,Sistema,,Hour01,3515.22,kWh,kWh,False,,0.0035152199999999995
2026-06-04,Sistema,Sistema,,Hour02,160.29,kWh,kWh,False,,0.00016028999999999997
2026-06-04,Sistema,Sistema,,Hour03,1307.66,kWh,kWh,False,,0.00130766
2026-06-04,Sistema,Sistema,,Hour04,2246.3,kWh,kWh,False,,0.0022463
2026-06-04,Sistema,Sistema,,Hour05,1765.55,kWh,kWh,False,,0.0017655499999999998
2026-06-04,Sistema,Sistema,,Hour06,4525.86,kWh,kWh,False,,0.00452586
2026-06-04,Sistema,Sistema,,Hour07,,kWh,kWh,False,,
2026-06-04,Sistema,Sistema,,Hour08,1242.58,kWh,kWh,False,,0.0012425799999999999
2026-06-04,Sistema,Sistema,,Hour09,4924.19,kWh,kWh,False,,0.004924189999999999
2026-06-04,Sistema,Sistema,,Hour10,,kWh,kWh,False,,
2026-06-04,Sistema,Sistema,,Hour11,23.37,kWh,kWh,False,,2.337e-05
2026-06-04,Sistema,Sistema,,Hour12,,kWh,kWh,False,,
2026-06-04,Sistema,Sistema,,Hour13,,kWh,kWh,False,,
2026-06-04,Sistema,Sistema,,Hour14,71.83,kWh,kWh,False,,7.183e-05
2026-06-04,Sistema,Sistema,,Hour15,334.92,kWh,kWh,False,,0.00033492
2026-06-04,Sistema,Sistema,,Hour16,,kWh,kWh,False,,
2026-06-04,Sistema,Sistema,,Hour17,,kWh,kWh,False,,
2026-06-04,Sistema,Sistema,,Hour18,1892.27,kWh,kWh,False,,0.00189227
2026-06-04,Sistema,Sistema,,Hour19,3555.6,kWh,kWh,False,,0.0035556
2026-06-04,Sistema,Sistema,,Hour20,2560.9,kWh,kWh,False,,0.0025609
2026-06-04,Sistema,Sistema,,Hour21,,kWh,kWh,False,,
2026-06-04,Sistema,Sistema,,Hour22,1040.97,kWh,kWh,False,,0.00104097
2026-06-04,Sistema,Sistema,,Hour23,1599.7,kWh,kWh,False,,0.0015997
2026-06-04,Sistema,Sistema,,Hour24,1774.31,kWh,kWh,False,,0.0017743099999999999
2026-06-05,Sistema,Sistema,,Hour01,1818.87,kWh,kWh,False,,0.0018188699999999998
2026-06-05,Sistema,Sistema,,Hour02,714.89,kWh,kWh,False,,0.0007148899999999999
2026-06-05,Sistema,Sistema,,Hour03,2878.22,kWh,kWh,False,,0.0028782199999999995
2026-06-05,Sistema,Sistema,,Hour04,3737.14,kWh,kWh,False,,0.00373714
2026-06-05,Sistema,Sistema,,Hour05,3737.51,kWh,kWh,False,,0.00373751
2026-06-05,Sistema,Sistema,,Hour06,2912.6,kWh,kWh,False,,0.0029125999999999996
2026-06-05,Sistema,Sistema,,Hour07,,kWh,kWh,False,,
2026-06-05,Sistema,Sistema,,Hour08,388.56,kWh,kWh,False,,0.00038856
2026-06-05,Sistema,Sistema,,Hour09,369.15,kWh,kWh,False,,0.00036914999999999995
2026-06-05,Sistema,Sistema,,Hour10,4458.81,kWh,kWh,False,,0.0044588100000000006
2026-06-05,Sistema,Sistema,,Hour11,403.77,kWh,kWh,False,,0.00040376999999999996
2026-06-05,Sistema,Sistema,,Hour12,,kWh,kWh,False,,
2026-06-05,Sistema,Sistema,,Hour13,4496.23,kWh,kWh,False,,0.0044962299999999995
2026-06-05,Sistema,Sistema,,Hour14,2433.84,kWh,kWh,False,,0.00243384
2026-06-05,Sistema,Sistema,,Hour15,,kWh,kWh,False,,
2026-06-05,Sistema,Sistema,,Hour16,,kWh,kWh,False,,
2026-06-05,Sistema,Sistema,,Hour17,,kWh,kWh,False,,
2026-06-05,Sistema,Sistema,,Hour18,2833.12,kWh,kWh,False,,0.0028331199999999997
2026-06-05,Sistema,Sistema,,Hour19,,kWh,kWh,False,,
2026-06-05,Sistema,Sistema,,Hour20,,kWh,kWh,False,,
2026-06-05,Sistema,Sistema,,Hour21,1082.03,kWh,kWh,False,,0.0010820299999999999
2026-06-05,Sistema,Sistema,,Hour22,,kWh,kWh,False,,
2026-06-05,Sistema,Sistema,,Hour23,2085.05,kWh,kWh,False,,0.00208505
2026-06-05,Sistema,Sistema,,Hour24,,kWh,kWh,False,,
2026-06-06,Sistema,Sistema,,Hour01,2755.71,kWh,kWh,False,,0.0027557099999999998
2026-06-06,Sistema,Sistema,,Hour02,827.14,kWh,kWh,False,,0.00082714
2026-06-06,Sistema,Sistema,,Hour03,646.0,kWh,kWh,False,,0.000646
2026-06-06,Sistema,Sistema,,Hour04,1499.69,kWh,kWh,False,,0.00149969
2026-06-06,Sistema,Sistema,,Hour05,33.45,kWh,kWh,False,,3.345e-05
2026-06-06,Sistema,Sistema,,Hour06,275.16,kWh,kWh,False,,0.00027516
2026-06-06,Sistema,Sistema,,Hour07,,kWh,kWh,False,,
2026-06-06,Sistema,Sistema,,Hour08,4170.46,kWh,kWh,False,,0.00417046
2026-06-06,Sistema,Sistema,,Hour09,2925.69,kWh,kWh,False,,0.00292569
2026-06-06,Sistema,Sistema,,Hour10,2801.99,kWh,kWh,False,,0.00280199
2026-06-06,Sistema,Sistema,,Hour11,449.32,kWh,kWh,False,,0.00044931999999999996
2026-06-06,Sistema,Sistema,,Hour12,4413.96,kWh,kWh,False,,0.00441396
2026-06-06,Sistema,Sistema,,Hour13,4678.32,kWh,kWh,False,,0.00467832
2026-06-06,Sistema,Sistema,,Hour14,1960.33,kWh,kWh,False,,0.0019603299999999997
2026-06-06,Sistema,Sistema,,Hour15,1191.73,kWh,kWh,False,,0.00119173
2026-06-06,Sistema,Sistema,,Hour16,530.28,kWh,kWh,False,,0.0005302799999999999
2026-06-06,Sistema,Sistema,,Hour17,,kWh,kWh,False,,
2026-06-06,Sistema,Sistema,,Hour18,197.08,kWh,kWh,False,,0.00019708
2026-06-06,Sistema,Sistema,,Hour19,3586.03,kWh,kWh,False,,0.00358603
2026-06-06,Sistema,Sistema,,Hour20,,kWh,kWh,False,,
2026-06-06,Sistema,Sistema,,Hour21,,kWh,kWh,False,,
2026-06-06,Sistema,Sistema,,Hour22,,kWh,kWh,False,,
2026-06-06,Sistema,Sistema,,Hour23,,kWh,kWh,False,,
2026-06-06,Sistema,Sistema,,Hour24,452.1,kWh,kWh,False,,0.0004521
2026-06-07,Sistema,Sistema,,Hour01,4710.57,kWh,kWh,False,,0.00471057
2026-06-07,Sistema,Sistema,,Hour02,1075.09,kWh,kWh,False,,0.00107509
2026-06-07,Sistema,Sistema,,Hour03,2102.24,kWh,kWh,False,,0.0021022399999999996
2026-06-07,Sistema,Sistema,,Hour04,150.8,kWh,kWh,False,,0.0001508
2026-06-07,Sistema,Sistema,,Hour05,,kWh,kWh,False,,
2026-06-07,Sistema,Sistema,,Hour06,769.95,kWh,kWh,False,,0.00076995
2026-06-07,Sistema,Sistema,,Hour07,1635.62,kWh,kWh,False,,0.0016356199999999997
2026-06-07,Sistema,Sistema,,Hour08,61.91,kWh,kWh,False,,6.191e-05
2026-06-07,Sistema,Sistema,,Hour09,2729.83,kWh,kWh,False,,0.00272983
2026-06-07,Sistema,Sistema,,Hour10,,kWh,kWh,False,,
2026-06-07,Sistema,Sistema,,Hour11,1494.22,kWh,kWh,False,,0.0014942199999999999
2026-06-07,Sistema,Sistema,,Hour12,975.55,kWh,kWh,False,,0.0009755499999999999
2026-06-07,Sistema,Sistema,,Hour13,639.27,kWh,kWh,False,,0.0006392699999999999
2026-06-07,Sistema,Sistema,,Hour14,319.43,kWh,kWh,False,,0.00031943
2026-06-07,Sistema,Sistema,,Hour15,1337.92,kWh,kWh,False,,0.00133792
2026-06-07,Sistema,Sistema,,Hour16,,kWh,kWh,False,,
2026-06-07,Sistema,Sistema,,Hour17,,kWh,kWh,False,,
2026-06-07,Sistema,Sistema,,Hour18,2311.0,kWh,kWh,False,,0.0023109999999999997
2026-06-07,Sistema,Sistema,,Hour19,303.76,kWh,kWh,False,,0.00030376
2026-06-07,Sistema,Sistema,,Hour20,,kWh,kWh,False,,
2026-06-07,Sistema,Sistema,,Hour21,1402.03,kWh,kWh,False,,0.0014020299999999999
2026-06-07,Sistema,Sistema,,Hour22,,kWh,kWh,False,,
2026-06-07,Sistema,Sistema,,Hour23,479.31,kWh,kWh,False,,0.00047931
2026-06-07,Sistema,Sistema,,Hour24,888.76,kWh,kWh,False,,0.0008887599999999999
